participant_id,model,sim_acc,ai_acc,hu_acc,ai_auc,hu_auc,epoch
5,resnet152,0.875,0.41,0.86,0.8412567176519222,0.9462209302325582,baseline
5,vgg19,0.86,0.355,0.86,0.733704552898788,0.9462209302325582,baseline
6,alexnet,0.835,0.295,0.835,0.7518932564010097,0.8233532934131736,baseline
6,densenet161,0.815,0.445,0.835,0.8963457839862334,0.8233532934131736,baseline
6,googlenet,0.85,0.445,0.835,0.8581840267233525,0.8233532934131736,baseline
6,resnet152,0.83,0.44,0.835,0.8258928571428572,0.8233532934131736,baseline
6,vgg19,0.825,0.34,0.835,0.8297682709447415,0.8233532934131736,baseline
7,alexnet,0.685,0.27,0.71,0.8115169964485032,0.8196333171442447,baseline
7,densenet161,0.71,0.475,0.71,0.8895238095238096,0.8196333171442447,baseline
7,googlenet,0.71,0.415,0.71,0.8603645350633303,0.8196333171442447,baseline
7,resnet152,0.725,0.46,0.71,0.8013285024154589,0.8196333171442447,baseline
7,vgg19,0.725,0.33,0.71,0.9182496607869742,0.8196333171442447,baseline
8,alexnet,0.835,0.225,0.835,0.7736200716845878,0.8130103429504627,baseline
8,densenet161,0.815,0.495,0.835,0.9001900190019002,0.8130103429504627,baseline
8,googlenet,0.825,0.435,0.835,0.8124300681517649,0.8130103429504627,baseline
8,resnet152,0.825,0.44,0.835,0.8580560064935064,0.8130103429504627,baseline
8,vgg19,0.835,0.375,0.835,0.8071466666666666,0.8130103429504627,baseline
10,alexnet,0.865,0.31,0.855,0.7413510986442263,0.8182093163944344,baseline
10,densenet161,0.865,0.47,0.855,0.8714371738257728,0.8182093163944344,baseline
10,googlenet,0.85,0.455,0.855,0.8351648351648352,0.8182093163944344,baseline
10,resnet152,0.84,0.37,0.855,0.87001287001287,0.8182093163944344,baseline
10,vgg19,0.855,0.31,0.855,0.7220663861617579,0.8182093163944344,baseline
11,alexnet,0.845,0.25,0.845,0.8101333333333334,0.9131513647642681,baseline
11,densenet161,0.855,0.45,0.845,0.9041414141414141,0.9131513647642681,baseline
11,googlenet,0.835,0.365,0.845,0.8281738755258333,0.9131513647642681,baseline
11,resnet152,0.845,0.39,0.845,0.8815678856662463,0.9131513647642681,baseline
11,vgg19,0.83,0.355,0.845,0.8354623867234415,0.9131513647642681,baseline
13,alexnet,0.785,0.275,0.795,0.7148589341692791,0.8617886178861789,baseline
13,densenet161,0.79,0.425,0.795,0.9127365728900256,0.8617886178861789,baseline
13,googlenet,0.8,0.455,0.795,0.885069059380986,0.8617886178861789,baseline
13,resnet152,0.79,0.445,0.795,0.8436076525964166,0.8617886178861789,baseline
13,vgg19,0.795,0.325,0.795,0.8499145299145299,0.8617886178861789,baseline
15,alexnet,0.73,0.215,0.725,0.7290771737520367,0.889153605015674,baseline
15,densenet161,0.74,0.435,0.725,0.854745193774794,0.889153605015674,baseline
15,googlenet,0.735,0.37,0.725,0.8365508365508365,0.889153605015674,baseline
15,resnet152,0.745,0.37,0.725,0.8661518661518661,0.889153605015674,baseline
15,vgg19,0.72,0.275,0.725,0.7563636363636363,0.889153605015674,baseline
16,alexnet,0.76,0.245,0.775,0.7300986619813489,0.853189964157706,baseline
16,densenet161,0.79,0.515,0.775,0.8593734360924832,0.853189964157706,baseline
16,googlenet,0.765,0.445,0.775,0.8004858791375646,0.853189964157706,baseline
16,resnet152,0.79,0.485,0.775,0.8270443399059153,0.853189964157706,baseline
16,vgg19,0.775,0.36,0.775,0.8123914930555555,0.853189964157706,baseline
18,alexnet,0.785,0.255,0.79,0.6758784050532964,0.8506630500301388,baseline
18,densenet161,0.785,0.43,0.79,0.8909628722970216,0.8506630500301388,baseline
18,googlenet,0.78,0.425,0.79,0.8398976982097186,0.8506630500301388,baseline
18,resnet152,0.8,0.4,0.79,0.8398958333333333,0.8506630500301388,baseline
18,vgg19,0.79,0.315,0.79,0.8029197080291971,0.8506630500301388,baseline
19,alexnet,0.85,0.27,0.85,0.778158295281583,0.9064705882352943,baseline
19,densenet161,0.835,0.47,0.85,0.8980329185066238,0.9064705882352943,baseline
19,googlenet,0.84,0.415,0.85,0.8253526928225725,0.9064705882352943,baseline
19,resnet152,0.85,0.4,0.85,0.8815625,0.9064705882352943,baseline
19,vgg19,0.83,0.33,0.85,0.8692899140660335,0.9064705882352943,baseline
20,alexnet,0.9,0.27,0.9,0.8012430238457635,0.945,baseline
20,densenet161,0.885,0.515,0.9,0.9230307276548895,0.945,baseline
20,googlenet,0.895,0.46,0.9,0.8634259259259259,0.945,baseline
20,resnet152,0.895,0.5,0.9,0.8557,0.945,baseline
20,vgg19,0.89,0.39,0.9,0.8523539302227828,0.945,baseline
22,alexnet,0.76,0.34,0.74,0.8006907308377896,0.8679833679833681,baseline
22,densenet161,0.78,0.59,0.74,0.8588259611409674,0.8679833679833681,baseline
22,googlenet,0.76,0.475,0.74,0.8052130325814537,0.8679833679833681,baseline
22,resnet152,0.755,0.515,0.74,0.8634771294164748,0.8679833679833681,baseline
22,vgg19,0.76,0.43,0.74,0.8395552835577315,0.8679833679833681,baseline
23,alexnet,0.7688442211055276,0.3417085427135678,0.7738693467336684,0.7423664122137406,0.741991341991342,baseline
23,densenet161,0.7688442211055276,0.507537688442211,0.7738693467336684,0.8850272782380278,0.741991341991342,baseline
23,googlenet,0.8040201005025126,0.4723618090452261,0.7738693467336684,0.8429584599797366,0.741991341991342,baseline
23,resnet152,0.7889447236180904,0.4623115577889447,0.7738693467336684,0.8626574563185696,0.741991341991342,baseline
23,vgg19,0.7688442211055276,0.3869346733668342,0.7738693467336684,0.890142644241005,0.741991341991342,baseline
24,alexnet,0.735,0.29,0.74,0.7079893152015542,0.886889293139293,baseline
24,densenet161,0.74,0.425,0.74,0.8740664961636828,0.886889293139293,baseline
24,googlenet,0.765,0.41,0.74,0.8332988838362959,0.886889293139293,baseline
24,resnet152,0.75,0.4,0.74,0.8197916666666666,0.886889293139293,baseline
24,vgg19,0.755,0.34,0.74,0.7946746880570409,0.886889293139293,baseline
25,alexnet,0.865,0.215,0.86,0.675603614279366,0.8774916943521596,baseline
25,densenet161,0.87,0.445,0.86,0.8636501670209537,0.8774916943521596,baseline
25,googlenet,0.865,0.365,0.86,0.8256930212490562,0.8774916943521596,baseline
25,resnet152,0.85,0.435,0.86,0.8476248601363034,0.8774916943521596,baseline
25,vgg19,0.855,0.315,0.86,0.8303788668752172,0.8774916943521596,baseline
26,alexnet,0.875,0.31,0.86,0.7782842449742869,0.9507890365448505,baseline
26,densenet161,0.84,0.49,0.86,0.8976590636254501,0.9507890365448505,baseline
26,googlenet,0.865,0.485,0.86,0.819237313582224,0.9507890365448505,baseline
26,resnet152,0.865,0.43,0.86,0.9049367605059159,0.9507890365448505,baseline
26,vgg19,0.855,0.395,0.86,0.8417198451720891,0.9507890365448505,baseline
27,alexnet,0.895,0.23,0.895,0.756634669678148,0.8628624634211227,baseline
27,densenet161,0.895,0.495,0.895,0.8911891189118912,0.8628624634211227,baseline
27,googlenet,0.9,0.42,0.895,0.8443144499178983,0.8628624634211227,baseline
27,resnet152,0.89,0.44,0.895,0.8757102272727273,0.8628624634211227,baseline
27,vgg19,0.89,0.355,0.895,0.7680969538159188,0.8628624634211227,baseline
28,alexnet,0.755,0.25,0.76,0.7540000000000001,0.8856907894736842,baseline
28,densenet161,0.755,0.495,0.76,0.8585858585858586,0.8856907894736842,baseline
28,googlenet,0.775,0.42,0.76,0.8119868637110016,0.8856907894736842,baseline
28,resnet152,0.755,0.37,0.76,0.8356928356928357,0.8856907894736842,baseline
28,vgg19,0.75,0.305,0.76,0.8057553956834532,0.8856907894736842,baseline
29,alexnet,0.715,0.24,0.735,0.7929002192982456,0.7999614940315749,baseline
29,densenet161,0.75,0.47,0.735,0.8905058209554396,0.7999614940315749,baseline
29,googlenet,0.77,0.45,0.735,0.8321212121212122,0.7999614940315749,baseline
29,resnet152,0.75,0.445,0.735,0.8691163073185545,0.7999614940315749,baseline
29,vgg19,0.745,0.355,0.735,0.8138443061469594,0.7999614940315749,baseline
30,alexnet,0.84,0.3,0.84,0.7628571428571429,0.8987165178571429,baseline
30,densenet161,0.85,0.49,0.84,0.8630452180872348,0.8987165178571429,baseline
30,googlenet,0.845,0.515,0.84,0.8762886597938145,0.8987165178571429,baseline
30,resnet152,0.85,0.43,0.84,0.8933088535291718,0.8987165178571429,baseline
30,vgg19,0.84,0.345,0.84,0.8485451930523288,0.8987165178571429,baseline
31,alexnet,0.75,0.225,0.745,0.7875268817204302,0.8549809185419134,baseline
31,densenet161,0.745,0.415,0.745,0.8942436412315931,0.8549809185419134,baseline
31,googlenet,0.76,0.42,0.745,0.876231527093596,0.8549809185419134,baseline
31,resnet152,0.75,0.41,0.745,0.8451839603141795,0.8549809185419134,baseline
31,vgg19,0.755,0.335,0.745,0.7576029626304567,0.8549809185419134,baseline
32,alexnet,0.81,0.255,0.81,0.704434794051849,0.9045646523716698,baseline
32,densenet161,0.81,0.545,0.81,0.8904123399536245,0.9045646523716698,baseline
32,googlenet,0.785,0.505,0.81,0.835983598359836,0.9045646523716698,baseline
32,resnet152,0.815,0.475,0.81,0.8571428571428572,0.9045646523716698,baseline
32,vgg19,0.805,0.425,0.81,0.8485933503836317,0.9045646523716698,baseline
33,alexnet,0.83,0.25,0.83,0.7929333333333333,0.8819985825655563,baseline
33,densenet161,0.815,0.435,0.83,0.8917709286949446,0.8819985825655563,baseline
33,googlenet,0.815,0.415,0.83,0.8231901966841726,0.8819985825655563,baseline
33,resnet152,0.81,0.415,0.83,0.805993203583565,0.8819985825655563,baseline
33,vgg19,0.825,0.31,0.83,0.798153342683497,0.8819985825655563,baseline
34,alexnet,0.795,0.305,0.78,0.8154263474466329,0.7765151515151515,baseline
34,densenet161,0.785,0.49,0.78,0.9059623849539816,0.7765151515151515,baseline
34,googlenet,0.78,0.46,0.78,0.8555756843800322,0.7765151515151515,baseline
34,resnet152,0.775,0.425,0.78,0.9002557544757033,0.7765151515151515,baseline
34,vgg19,0.775,0.34,0.78,0.8599598930481284,0.7765151515151515,baseline
35,alexnet,0.875,0.27,0.875,0.6973617453069508,0.9001142857142856,baseline
35,densenet161,0.87,0.45,0.875,0.8319191919191918,0.9001142857142856,baseline
35,googlenet,0.875,0.42,0.875,0.8415435139573071,0.9001142857142856,baseline
35,resnet152,0.88,0.43,0.875,0.839453284373725,0.9001142857142856,baseline
35,vgg19,0.865,0.27,0.875,0.8471588026382547,0.9001142857142856,baseline
36,alexnet,0.8,0.33,0.8,0.7446856625961104,0.928203125,baseline
36,densenet161,0.805,0.55,0.8,0.9246464646464647,0.928203125,baseline
36,googlenet,0.805,0.47,0.8,0.8395222802087515,0.928203125,baseline
36,resnet152,0.8,0.47,0.8,0.8350060216780409,0.928203125,baseline
36,vgg19,0.785,0.38,0.8,0.8291595925297114,0.928203125,baseline
37,alexnet,0.735,0.305,0.75,0.7351102724377874,0.8248,baseline
37,densenet161,0.75,0.455,0.75,0.8907147897973585,0.8248,baseline
37,googlenet,0.775,0.425,0.75,0.8291560102301789,0.8248,baseline
37,resnet152,0.755,0.445,0.75,0.841077032088268,0.8248,baseline
37,vgg19,0.765,0.35,0.75,0.8148351648351648,0.8248,baseline
38,alexnet,0.875,0.37,0.875,0.7370227370227371,0.8762285714285714,baseline
38,densenet161,0.86,0.52,0.875,0.8967347756410255,0.8762285714285714,baseline
38,googlenet,0.875,0.465,0.875,0.8546879710581852,0.8762285714285714,baseline
38,resnet152,0.865,0.49,0.875,0.8869547819127651,0.8762285714285714,baseline
38,vgg19,0.87,0.375,0.875,0.8171733333333332,0.8762285714285714,baseline
39,alexnet,0.79,0.27,0.8,0.8037798072044646,0.738046875,baseline
39,densenet161,0.795,0.515,0.8,0.8985086577920127,0.738046875,baseline
39,googlenet,0.79,0.465,0.8,0.8273540347703748,0.738046875,baseline
39,resnet152,0.8,0.44,0.8,0.8720576298701299,0.738046875,baseline
39,vgg19,0.785,0.335,0.8,0.8151722590057232,0.738046875,baseline
40,alexnet,0.865,0.295,0.865,0.760427936050006,0.8280882038107472,baseline
40,densenet161,0.855,0.495,0.865,0.8978897889788979,0.8280882038107472,baseline
40,googlenet,0.855,0.505,0.865,0.8551855185518552,0.8280882038107472,baseline
40,resnet152,0.87,0.475,0.865,0.8170426065162908,0.8280882038107472,baseline
40,vgg19,0.855,0.38,0.865,0.7953098471986417,0.8280882038107472,baseline
41,alexnet,0.7,0.28,0.72,0.738467261904762,0.872953869047619,baseline
41,densenet161,0.72,0.5,0.72,0.884,0.872953869047619,baseline
41,googlenet,0.73,0.48,0.72,0.8502604166666667,0.872953869047619,baseline
41,resnet152,0.73,0.435,0.72,0.8831248092767776,0.872953869047619,baseline
41,vgg19,0.73,0.365,0.72,0.8390680616977673,0.872953869047619,baseline
42,alexnet,0.6834170854271356,0.271356783919598,0.6884422110552764,0.7547892720306513,0.7913232870261361,baseline
42,densenet161,0.6884422110552764,0.507537688442211,0.6884422110552764,0.87724792887452,0.7913232870261361,baseline
42,googlenet,0.6884422110552764,0.4271356783919598,0.6884422110552764,0.832920536635707,0.7913232870261361,baseline
42,resnet152,0.6884422110552764,0.4723618090452261,0.6884422110552764,0.8183383991894632,0.7913232870261361,baseline
42,vgg19,0.678391959798995,0.36180904522613067,0.6884422110552764,0.7656386701662293,0.7913232870261361,baseline
43,alexnet,0.8,0.295,0.805,0.8164442841687704,0.8766523331740723,baseline
43,densenet161,0.815,0.48,0.805,0.8724959935897436,0.8766523331740723,baseline
43,googlenet,0.81,0.475,0.805,0.8270676691729323,0.8766523331740723,baseline
43,resnet152,0.81,0.395,0.805,0.8832513861282562,0.8766523331740723,baseline
43,vgg19,0.795,0.375,0.805,0.7754666666666666,0.8766523331740723,baseline
44,alexnet,0.845,0.28,0.855,0.7880704365079365,0.9186327888687235,baseline
44,densenet161,0.835,0.46,0.855,0.9002616747181964,0.9186327888687235,baseline
44,googlenet,0.86,0.485,0.855,0.8199379441497348,0.9186327888687235,baseline
44,resnet152,0.85,0.45,0.855,0.8866666666666667,0.9186327888687235,baseline
44,vgg19,0.84,0.35,0.855,0.8772527472527473,0.9186327888687235,baseline
45,alexnet,0.795,0.315,0.795,0.7074498899316417,0.8617886178861789,baseline
45,densenet161,0.795,0.515,0.795,0.8922029826844161,0.8617886178861789,baseline
45,googlenet,0.8,0.435,0.795,0.8608483368935002,0.8617886178861789,baseline
45,resnet152,0.795,0.485,0.795,0.8278450605544991,0.8617886178861789,baseline
45,vgg19,0.8,0.38,0.795,0.8423174872665533,0.8617886178861789,baseline
47,alexnet,0.865,0.295,0.85,0.804303401851184,0.8935294117647059,baseline
47,densenet161,0.865,0.49,0.85,0.8611444577831132,0.8935294117647059,baseline
47,googlenet,0.87,0.46,0.85,0.8423913043478262,0.8935294117647059,baseline
47,resnet152,0.86,0.425,0.85,0.8810230179028133,0.8935294117647059,baseline
47,vgg19,0.86,0.375,0.85,0.8253866666666666,0.8935294117647059,baseline
48,alexnet,0.765,0.205,0.765,0.714833563429974,0.8825615352523988,baseline
48,densenet161,0.755,0.46,0.765,0.8589975845410627,0.8825615352523988,baseline
48,googlenet,0.78,0.405,0.765,0.7982155825293079,0.8825615352523988,baseline
48,resnet152,0.775,0.395,0.765,0.8452767025839523,0.8825615352523988,baseline
48,vgg19,0.775,0.335,0.765,0.8037257322410504,0.8825615352523988,baseline
50,alexnet,0.715,0.225,0.705,0.7502508960573476,0.6589734343070079,baseline
50,densenet161,0.715,0.43,0.705,0.8399632802937577,0.6589734343070079,baseline
50,googlenet,0.72,0.42,0.705,0.847188013136289,0.6589734343070079,baseline
50,resnet152,0.715,0.4,0.705,0.86375,0.6589734343070079,baseline
50,vgg19,0.71,0.33,0.705,0.8822930800542741,0.6589734343070079,baseline
51,alexnet,0.59,0.265,0.59,0.7403414195867025,0.5180859859446052,baseline
51,densenet161,0.6,0.45,0.59,0.8644444444444445,0.5180859859446052,baseline
51,googlenet,0.6,0.425,0.59,0.8460358056265985,0.5180859859446052,baseline
51,resnet152,0.595,0.455,0.59,0.8369795342272406,0.5180859859446052,baseline
51,vgg19,0.575,0.335,0.59,0.8159578049601617,0.5180859859446052,baseline
52,alexnet,0.79,0.285,0.79,0.780149674886517,0.782851115129596,baseline
52,densenet161,0.795,0.495,0.79,0.8949894989498949,0.782851115129596,baseline
52,googlenet,0.795,0.39,0.79,0.8672761664564943,0.782851115129596,baseline
52,resnet152,0.81,0.445,0.79,0.9071768397611094,0.782851115129596,baseline
52,vgg19,0.79,0.37,0.79,0.807915057915058,0.782851115129596,baseline
53,alexnet,0.79,0.27,0.79,0.732623033992897,0.7444996986136226,baseline
53,densenet161,0.78,0.43,0.79,0.9264585883312934,0.7444996986136226,baseline
53,googlenet,0.79,0.395,0.79,0.8742546291453082,0.7444996986136226,baseline
53,resnet152,0.785,0.38,0.79,0.8460314091680814,0.7444996986136226,baseline
53,vgg19,0.775,0.335,0.79,0.8480529682414992,0.7444996986136226,baseline
54,alexnet,0.79,0.255,0.785,0.7297012764837478,0.8600207376684935,baseline
54,densenet161,0.795,0.445,0.785,0.8777204170462597,0.8600207376684935,baseline
54,googlenet,0.79,0.44,0.785,0.8166599025974026,0.8600207376684935,baseline
54,resnet152,0.785,0.41,0.785,0.8058081852004961,0.8600207376684935,baseline
54,vgg19,0.795,0.27,0.785,0.8291476407914764,0.8600207376684935,baseline
55,alexnet,0.735,0.27,0.745,0.7222222222222222,0.6129095933675484,baseline
55,densenet161,0.765,0.485,0.745,0.9138224401961766,0.6129095933675484,baseline
55,googlenet,0.745,0.41,0.745,0.8681273253410501,0.6129095933675484,baseline
55,resnet152,0.735,0.385,0.745,0.8774152676591701,0.6129095933675484,baseline
55,vgg19,0.745,0.375,0.745,0.81152,0.6129095933675484,baseline
56,alexnet,0.75,0.31,0.76,0.7550257129499767,0.7458196271929826,baseline
56,densenet161,0.77,0.5,0.76,0.9149,0.7458196271929826,baseline
56,googlenet,0.78,0.445,0.76,0.8344974187670817,0.7458196271929826,baseline
56,resnet152,0.77,0.44,0.76,0.8749999999999999,0.7458196271929826,baseline
56,vgg19,0.74,0.345,0.76,0.857838256444297,0.7458196271929826,baseline
57,alexnet,0.85,0.32,0.845,0.7556295955882352,0.9060889482725711,baseline
57,densenet161,0.845,0.45,0.845,0.8437373737373737,0.9060889482725711,baseline
57,googlenet,0.85,0.405,0.845,0.8445896877269427,0.9060889482725711,baseline
57,resnet152,0.845,0.41,0.845,0.8816659776767259,0.9060889482725711,baseline
57,vgg19,0.835,0.33,0.845,0.8530076888285845,0.9060889482725711,baseline
58,alexnet,0.72,0.23,0.73,0.7742800677583287,0.8822932521562659,baseline
58,densenet161,0.72,0.485,0.73,0.8882994695225703,0.8822932521562659,baseline
58,googlenet,0.745,0.46,0.73,0.8155193236714976,0.8822932521562659,baseline
58,resnet152,0.755,0.485,0.73,0.8511660494445,0.8822932521562659,baseline
58,vgg19,0.74,0.375,0.73,0.8330666666666666,0.8822932521562659,baseline
59,alexnet,0.815,0.33,0.815,0.7039800995024875,0.8875808323661085,baseline
59,densenet161,0.83,0.495,0.815,0.8798879887988799,0.8875808323661085,baseline
59,googlenet,0.815,0.445,0.815,0.8235651381718797,0.8875808323661085,baseline
59,resnet152,0.81,0.455,0.815,0.852001209799375,0.8875808323661085,baseline
59,vgg19,0.815,0.355,0.815,0.8159187684245005,0.8875808323661085,baseline
60,alexnet,0.69,0.285,0.695,0.7037173352962827,0.7155324920391556,baseline
60,densenet161,0.725,0.48,0.695,0.8791065705128206,0.7155324920391556,baseline
60,googlenet,0.71,0.43,0.695,0.8390452876376988,0.7155324920391556,baseline
60,resnet152,0.7,0.445,0.695,0.8516044134021662,0.7155324920391556,baseline
60,vgg19,0.69,0.395,0.695,0.826969348258186,0.7155324920391556,baseline
61,alexnet,0.83,0.345,0.835,0.748534129881624,0.6616766467065869,baseline
61,densenet161,0.835,0.48,0.835,0.915264423076923,0.6616766467065869,baseline
61,googlenet,0.835,0.43,0.835,0.8744390044879641,0.6616766467065869,baseline
61,resnet152,0.83,0.395,0.835,0.9133800606758029,0.6616766467065869,baseline
61,vgg19,0.83,0.32,0.835,0.8746553308823529,0.6616766467065869,baseline
62,alexnet,0.75,0.255,0.755,0.7152256875904724,0.8240978510609541,baseline
62,densenet161,0.745,0.48,0.755,0.8619791666666667,0.8240978510609541,baseline
62,googlenet,0.755,0.4,0.755,0.8145833333333333,0.8240978510609541,baseline
62,resnet152,0.76,0.36,0.755,0.8614366319444445,0.8240978510609541,baseline
62,vgg19,0.755,0.275,0.755,0.8416300940438871,0.8240978510609541,baseline
63,alexnet,0.885,0.215,0.885,0.7449266775292549,0.8560550233357898,baseline
63,densenet161,0.895,0.48,0.885,0.8059895833333334,0.8560550233357898,baseline
63,googlenet,0.885,0.4,0.885,0.8012499999999999,0.8560550233357898,baseline
63,resnet152,0.89,0.395,0.885,0.860759493670886,0.8560550233357898,baseline
63,vgg19,0.885,0.29,0.885,0.8654686741136475,0.8560550233357898,baseline
64,alexnet,0.855,0.295,0.85,0.7758144007693233,0.8984313725490196,baseline
64,densenet161,0.855,0.455,0.85,0.8699465671942737,0.8984313725490196,baseline
64,googlenet,0.865,0.415,0.85,0.8728246318607764,0.8984313725490196,baseline
64,resnet152,0.87,0.455,0.85,0.8674261518298215,0.8984313725490196,baseline
64,vgg19,0.86,0.355,0.85,0.869090512064636,0.8984313725490196,baseline
66,alexnet,0.7,0.285,0.7,0.7432216905901117,0.8837499999999999,baseline
66,densenet161,0.73,0.515,0.7,0.8638774897407667,0.8837499999999999,baseline
66,googlenet,0.715,0.425,0.7,0.8348849104859335,0.8837499999999999,baseline
66,resnet152,0.7,0.4,0.7,0.8444791666666668,0.8837499999999999,baseline
66,vgg19,0.69,0.33,0.7,0.8115106286748078,0.8837499999999999,baseline
67,alexnet,0.79,0.29,0.79,0.8335356969402622,0.8577456298975286,baseline
67,densenet161,0.805,0.495,0.79,0.8841884188418843,0.8577456298975286,baseline
67,googlenet,0.785,0.435,0.79,0.8574916081782118,0.8577456298975286,baseline
67,resnet152,0.795,0.46,0.79,0.8479267310789049,0.8577456298975286,baseline
67,vgg19,0.785,0.375,0.79,0.7792,0.8577456298975286,baseline
68,alexnet,0.76,0.29,0.77,0.8045167557066537,0.7971485036702428,baseline
68,densenet161,0.77,0.51,0.77,0.84593837535014,0.7971485036702428,baseline
68,googlenet,0.76,0.42,0.77,0.842467159277504,0.7971485036702428,baseline
68,resnet152,0.78,0.445,0.77,0.8907784188683063,0.7971485036702428,baseline
68,vgg19,0.765,0.355,0.77,0.8356807511737089,0.7971485036702428,baseline
69,alexnet,0.82,0.26,0.815,0.8228950103950103,0.9100480848947108,baseline
69,densenet161,0.82,0.4,0.815,0.9259375,0.9100480848947108,baseline
69,googlenet,0.815,0.41,0.815,0.8732947498966515,0.9100480848947108,baseline
69,resnet152,0.815,0.405,0.815,0.8358750907770516,0.9100480848947108,baseline
69,vgg19,0.81,0.31,0.815,0.8420991117344554,0.9100480848947108,baseline
70,alexnet,0.87,0.29,0.875,0.7181884409907723,0.8963428571428571,baseline
70,densenet161,0.86,0.48,0.875,0.8939302884615384,0.8963428571428571,baseline
70,googlenet,0.89,0.435,0.875,0.8255518258569831,0.8963428571428571,baseline
70,resnet152,0.87,0.4,0.875,0.8853125000000001,0.8963428571428571,baseline
70,vgg19,0.875,0.335,0.875,0.8376164291325329,0.8963428571428571,baseline
71,alexnet,0.825,0.275,0.835,0.7783072100313478,0.8869533659952822,baseline
71,densenet161,0.825,0.485,0.835,0.9101191071964767,0.8869533659952822,baseline
71,googlenet,0.835,0.5,0.835,0.8283999999999999,0.8869533659952822,baseline
71,resnet152,0.825,0.51,0.835,0.8383353341336535,0.8869533659952822,baseline
71,vgg19,0.835,0.39,0.835,0.8369062631357712,0.8869533659952822,baseline
72,alexnet,0.83,0.28,0.82,0.7588045634920635,0.9469850948509486,baseline
72,densenet161,0.835,0.5,0.82,0.9036,0.9469850948509486,baseline
72,googlenet,0.835,0.475,0.82,0.8499248120300751,0.9469850948509486,baseline
72,resnet152,0.835,0.505,0.82,0.9041904190419043,0.9469850948509486,baseline
72,vgg19,0.825,0.365,0.82,0.8578362636177327,0.9469850948509486,baseline
73,alexnet,0.775,0.23,0.77,0.7795031055900621,0.8420383963862225,baseline
73,densenet161,0.755,0.445,0.77,0.8968519080878632,0.8420383963862225,baseline
73,googlenet,0.765,0.425,0.77,0.8882864450127878,0.8420383963862225,baseline
73,resnet152,0.76,0.43,0.77,0.8368013055895552,0.8420383963862225,baseline
73,vgg19,0.76,0.305,0.77,0.8405472343436726,0.8420383963862225,baseline
74,alexnet,0.79,0.265,0.795,0.7810293928892312,0.8812701334560515,baseline
74,densenet161,0.79,0.48,0.795,0.8856169871794871,0.8812701334560515,baseline
74,googlenet,0.785,0.53,0.795,0.8418305901244479,0.8812701334560515,baseline
74,resnet152,0.78,0.45,0.795,0.881010101010101,0.8812701334560515,baseline
74,vgg19,0.77,0.335,0.795,0.8439007967680395,0.8812701334560515,baseline
75,alexnet,0.84,0.27,0.835,0.7667427701674276,0.9878424968245328,baseline
75,densenet161,0.835,0.505,0.835,0.8982898289828982,0.9878424968245328,baseline
75,googlenet,0.84,0.455,0.835,0.8444399637060187,0.9878424968245328,baseline
75,resnet152,0.845,0.45,0.835,0.8168686868686869,0.9878424968245328,baseline
75,vgg19,0.845,0.365,0.835,0.8210549023837773,0.9878424968245328,baseline
76,alexnet,0.73,0.32,0.72,0.7694163602941175,0.8715277777777777,baseline
76,densenet161,0.735,0.495,0.72,0.9114911491149115,0.8715277777777777,baseline
76,googlenet,0.735,0.485,0.72,0.8306475828245421,0.8715277777777777,baseline
76,resnet152,0.715,0.47,0.72,0.8474508229626656,0.8715277777777777,baseline
76,vgg19,0.73,0.37,0.72,0.773058773058773,0.8715277777777777,baseline
78,alexnet,0.705,0.295,0.71,0.7831470128621227,0.8233972802331229,baseline
78,densenet161,0.71,0.505,0.71,0.8230823082308232,0.8233972802331229,baseline
78,googlenet,0.725,0.43,0.71,0.8483272133822929,0.8233972802331229,baseline
78,resnet152,0.735,0.435,0.71,0.8651205370765945,0.8233972802331229,baseline
78,vgg19,0.685,0.355,0.71,0.7734468828474724,0.8233972802331229,baseline
79,alexnet,0.8,0.3,0.8,0.7352380952380952,0.855859375,baseline
79,densenet161,0.8,0.465,0.8,0.8946839513616722,0.855859375,baseline
79,googlenet,0.8,0.43,0.8,0.8337413300693595,0.855859375,baseline
79,resnet152,0.79,0.405,0.8,0.8158522668326591,0.855859375,baseline
79,vgg19,0.795,0.315,0.8,0.7995597265670258,0.855859375,baseline
80,alexnet,0.785,0.26,0.785,0.786122661122661,0.8226929343800918,baseline
80,densenet161,0.78,0.415,0.785,0.8962001853568118,0.8226929343800918,baseline
80,googlenet,0.795,0.41,0.785,0.8334022323274081,0.8226929343800918,baseline
80,resnet152,0.79,0.45,0.785,0.7725252525252526,0.8226929343800918,baseline
80,vgg19,0.795,0.365,0.785,0.7895588393916513,0.8226929343800918,baseline
81,alexnet,0.86,0.27,0.87,0.7264079147640792,0.9026304155614501,baseline
81,densenet161,0.875,0.475,0.87,0.9271177944862156,0.9026304155614501,baseline
81,googlenet,0.865,0.44,0.87,0.7843952922077922,0.9026304155614501,baseline
81,resnet152,0.875,0.415,0.87,0.8539800226547215,0.9026304155614501,baseline
81,vgg19,0.865,0.37,0.87,0.7940797940797941,0.9026304155614501,baseline
82,alexnet,0.905,0.28,0.905,0.7894345238095238,0.9322477464379179,baseline
82,densenet161,0.91,0.45,0.905,0.8873737373737375,0.9322477464379179,baseline
82,googlenet,0.905,0.43,0.905,0.8613831089351285,0.9322477464379179,baseline
82,resnet152,0.91,0.375,0.905,0.8761599999999999,0.9322477464379179,baseline
